rent;bedrooms;bathrooms;parkings;sizes;areas
12500;1;1;1;0;Houghton Estate
12500;1;1;1;54 m²;Houghton Estate
12500;1;1;1;54 m²;Houghton Estate
12500;1;1;1;64 m²;Houghton Estate
12500;2;2;2;83 m²;Craighall
12500;2;1;0;0;Waverley
12500;3;2;1;0;Sandringham
12500;2;2;2;128 m²;Craighall
12500;2;1;0;104 m²;Riviera
12500;2;1;1;369 m²;Melville
12500;5;4;3;185 m²;Corlett Gardens
12500;3;2;4;189 m²;Corlett Gardens
12500;1;1;1;0;Melrose North
12500;2;1;0;0;Melrose North
12500;3;2;2;0;Oakdene
12500;3;2;4;189 m²;Corlett Gardens
12500;2;2;1;0;Rosebank
12500;1;1;1;60 m²;Rosebank
12500;1;1;0.5;0;Houghton Estate
12500;1;1;1;52 m²;Melrose Arch
12500;2;2;2;0;Craighall
12500;1;1;1;0;Houghton Estate
12500;4;3;1;0;Kensington
12500;1;1;1;0;Houghton Estate
12500;2;1;1;1 013 m²;Melville
12500;2;2;1;140 m²;Glenhazel
12500;3;2;1;1 000 m²;Sydenham
12500;2;2;0;0;Houghton Estate
12500;4;2;1;744 m²;Melville
12500;2;2;1;96 m²;Craighall Park
12500;2;2;2;7 351 m²;Dunhill
12500;1;1;0;43 m²;Melrose Arch
12500;2.5;1.5;2;121 m²;Birdhaven
12500;2.5;2;4;210 m²;Houghton Estate
12500;2;2;2;0;Killarney
12500;1;1;1;0;Rosebank
12500;2;1;1;78 m²;Riviera
12500;2;2;2;90 m²;Melrose North
12500;1;1;1;0;Rosebank
12500;2.5;1.5;2;121 m²;Birdhaven
12500;2;2;2;117 m²;Braamfontein Werf
12500;3;2;2;225 m²;Richmond
12500;3;2;4;0;Kibler Park
12500;2;1;1;104 m²;Killarney
12500;2;1;1;104 m²;Killarney
12500;3;2;2;100 m²;Craighall Park
12500;3;2;0;716 m²;Percelia Estate
12500;1;1;1;44 m²;Melrose Arch
12500;1;1;1;44 m²;Melrose Arch
12500;1;1;0;0;Rosebank
12500;0;0;0;0;Melrose Arch
12500;2;2;0;0;Glenhazel
12500;2;2;2;0;Norwood
12500;2;2;1;104 m²;Saxonwold
12500;0;1;0;44 m²;Melrose Arch
12500;3;2;1;121 m²;Houghton Estate
12500;1;1;1;43 m²;Melrose Arch
12750;1;1;1;49 m²;Rosebank
12500;1;1;1;0;Melrose North
12700;1;1;1;49 m²;Rosebank
12750;1;1;1;49 m²;Rosebank
12800;3;2;2;132 m²;Glenhazel
12800;2;2;1;103 m²;Houghton Estate
12900;3;2;2;94 m²;Corlett Gardens
12900;2;2;3;105 m²;Saxonwold
12950;3;1.5;0;700 m²;Highlands North
12999;2;1;2;70 m²;Waverley
12999;1;1;1;0;Melrose Estate
12999;3;1;2;0;Killarney
13000;0.5;1;1;51 m²;Melrose Arch
13000;2;2;2;120 m²;Melrose North
13000;3;2;2;105 m²;Houghton Estate
13000;2;1;3;496 m²;Westdene
13000;3;2;1;1 338 m²;Winchester Hills
13000;3;2;1;744 m²;Montgomery Park
13000;1;1;2;60 m²;Rosebank
13000;3;2;2;146 m²;Killarney
13000;3;2;2;159 m²;Killarney
13000;2;2;1;82 m²;Parkwood
13000;2;1;0;100 m²;Auckland Park
13000;3;2;2;0;Ridgeway
13000;1;1;1;44 m²;Melrose Arch
13000;1;1;0;0;Riviera
13000;2;2;2;140 m²;Melrose
13000;2;2;1;114 m²;Killarney
13000;5;2;4;0;Westdene
13000;2;1;2;130 m²;Dunkeld
13000;2;2;2;0;Cyrildene
13000;4;2;1;0;Glenanda
13000;3;2;1;744 m²;Montgomery Park
13000;3;2;2;211 m²;Killarney
13000;3;2;2;0;Ridgeway
13000;1;1;1;44 m²;Melrose Arch
13000;1;1;0;0;Riviera
13000;2;2;2;140 m²;Melrose
13000;2;2;1;114 m²;Killarney
13000;5;2;4;0;Westdene
13000;2;1;2;130 m²;Dunkeld
13000;2;2;2;0;Cyrildene
13000;4;2;1;0;Glenanda
13000;2;1;2;130 m²;Dunkeld
13000;3;2;1;744 m²;Montgomery Park
13000;3;2;2;211 m²;Killarney
13000;1;1;1;61 m²;Rosebank
13000;3;2;1;0;Kensington
13000;2;2;2;125 m²;Dunhill
13000;2;2;1;127 m²;Linksfield
13000;2;1;1;70 m²;Waverley
13000;1;1;1;0;Rosebank
13000;3;2;2;400 m²;Melville
13000;3;2;1;0;Westdene
13000;3;2;2;130 m²;Bramley
13000;3;1;6;996 m²;Sydenham
13000;2;2;2;100 m²;Waverley
13000;2;1;2;75 m²;Rosebank
13000;1;1;1;43 m²;Melrose
13000;1;1;1;52 m²;Melrose Arch
13000;2;1;2;78 m²;Melrose
13000;2;2;2;100 m²;Waverley
13000;1;1;1;43 m²;Melrose Arch
13000;1;1;1;0;Parkwood
13000;1;1;2;0;Melrose Arch
13000;1;1;0;0;Sandringham
13000;0.5;1;1;43 m²;Melrose Arch
13000;4;2.5;1;774 m²;Montgomery Park
13000;3;1;1;495 m²;Kensington
13000;2;2;1;143 m²;Killarney
13000;3;1;0;0;Highlands North
13000;2;2;2;160 m²;Killarney
13000;2;2;1;120 m²;Parkview
13000;1;1.5;2;76 m²;Parktown
13000;3;2;3;0;Mayfield Park
13000;1;1;0;65 m²;Parkhurst
13000;1;1;0;0;Sandringham
13000;0.5;1;1;43 m²;Melrose Arch
13000;4;2.5;1;774 m²;Montgomery Park
13000;3;1;1;495 m²;Kensington
13000;2;2;1;143 m²;Killarney
13000;3;1;0;0;Highlands North
13000;2;2;2;160 m²;Killarney
13000;2;2;1;120 m²;Parkview
13000;0;0;0;497 m²;Norwood
13000;1;1.5;2;76 m²;Parktown
13000;3;2;3;0;Mayfield Park
13000;1;1;0;65 m²;Parkhurst
13000;1;1;1;0;Houghton Estate
13000;2.5;2;1;109 m²;Birdhaven
13000;1;1;1;1 068 m²;Craighall Park
13000;3;3;1;743 m²;Melville
13000;1;1;1;0;Rosebank
13000;0;0;0;497 m²;Norwood
13000;1;1;1;0;Melrose Arch
13000;3;2;1;0;Killarney
13000;1;1;1;0;Melrose Arch
13500;2;2.5;2;0;Glenvista
13500;2;1;1;64 m²;Rosebank
13500;2;2;1;0;Saxonwold
13500;3;2;1;496 m²;Norwood
13500;4;2.5;2;250 m²;Crown North
13500;4;2;2;470 m²;Sandringham
13500;2;2;2;184 m²;Killarney
13500;3;1;2;384 m²;Melville
13500;2;3;2;0;Killarney
13500;3;2;2;136 m²;Birdhaven
13500;3;2;3;0;Parkhurst
13500;2;2;1;0;Waverley
13500;3;2.5;3;991 m²;Sandringham
13500;2;2;1;0;Waverley
13500;2;2;2;100 m²;Waverley
13500;3;2;1;142 m²;Rosebank
13500;4;3;3;250 m²;Crown North
13500;0;0;0;0;Rosebank
13500;4;3;1;744 m²;Melville
13500;4;3;2;0;Linksfield
13500;4;2;4;496 m²;Westdene
13500;1;1;2;0;Parkhurst
13500;3;2;3;220 m²;Montgomery Park
13500;1;1;1;44 m²;Melrose Arch
13685;3;2;2;0;Suideroord
13500;3;2;3;220 m²;Montgomery Park
13700;0;0;0;0;Brixton
13750;2;2;2;75 m²;Rosebank
13750;2;2;1;120 m²;Oaklands
13750;1;1;1;52 m²;Melrose Arch
13800;3;3;0;152 m²;Braamfontein
13800;2;3;0;152 m²;Braamfontein
13800;2;2;2;743 m²;Melville
13800;2;1;1;0;Melrose
13800;1;1;1;51 m²;Melrose Estate
13800;3;2;1;0;Glenanda
13900;1;1;1;51 m²;Melrose Arch
13900;3;2;1;169 m²;Killarney
13900;3;2;0;0;Killarney
13900;1;1;2;0;Rosebank
13900;1;1;1;50 m²;Parkwood
13900;1;1;1;31 m²;Rosebank
14000;2;1;0;67 m²;Rosebank
14000;2;1;0;67 m²;Rosebank
14000;2;2;2;98 m²;Craighall Park
14000;0;0;0;0;Parkwood
14000;2;2;2;0;Melrose North
14000;1;1;0;0;Rosebank
14000;2;2;2;88 m²;Eltonhill
14000;3;2;2;159 m²;Killarney
14000;2;1.5;1;107 m²;Killarney
14000;4;3;1;0;Bassonia
14000;2;2;3;495 m²;Parkhurst
14000;2;2;1;0;Birdhaven
14000;3;2;2;128 m²;Braamfontein Werf
14000;2;2.5;0;0;Killarney
14000;2;2;2;129 m²;Birdhaven
14000;4;2;2;0;Parktown North
14000;2;2;1;0;Melrose
14000;2;2;2;175 m²;Birdhaven
14000;3;2;2;700 m²;Observatory
14000;2;2;2;0;Melrose North
14000;0;0;0;0;Parkwood
14000;2;2;0;0;Birdhaven
14000;1;1;2;0;Rosebank
14000;2;1;0;0;Rosebank
14000;2;2;1;0;Eltonhill
14000;1;1;1;49 m²;Rosebank
14000;3;2;1;177 m²;Killarney
14000;2;2;1;0;Birdhaven
14000;2;2;1;120 m²;Birdhaven
14000;3;2;3;0;Highlands North
14000;1.5;1;2;120 m²;Parkview
14000;2;2;1;0;Birdhaven
14000;3;2;3;0;Parktown North
14000;2;2;3;125 m²;Craighall Park
14000;1;1;1;51 m²;Melrose
14000;0;0;0;0;Birdhaven
14000;2;2;1;0;Melrose
14000;1;1;1;63 m²;Melrose Arch
14000;1;1;1;51 m²;Melrose
14000;1;1;1;0;Rosebank
14000;1;1;0;0;Rosebank
14000;2;2;2;124 m²;Melrose North
14000;1;1;1;1 276 m²;Parktown North
14000;3;2;1;0;Killarney
14000;2;1;1;86 m²;Saxonwold
14000;3;2;2;0;Parkwood
14000;2;2;1;73 m²;Melrose
14000;3;2;1;1 544 m²;Sunningdale
14000;2;1;2;75 m²;Rosebank
14000;2;2;2;0;Melrose
14000;1;1;1;0;Rosebank
14000;2;2;1;112 m²;Parkwood
14000;2;2;1;110 m²;Birdhaven
14000;2;2;2;90 m²;Parktown North
14000;3;2;2;18 m²;Greenside
14000;2;2;1;112 m²;Parkwood
14000;3;3;2;500 m²;Ridgeway
14000;3;2;2;140 m²;Killarney
14000;4;3;4;743 m²;Melville
14000;1;1;1;1 000 m²;Melrose Arch
14000;3;2;2;0;Glenvista
14000;1;1;1;63 m²;Melrose Arch
14000;3;2;2;0;Houghton Estate
14000;2;1;2;75 m²;Rosebank
14000;2;2;2;0;Melrose
14000;1;1;1;0;Rosebank
14000;2;2;1;112 m²;Parkwood
14000;2;2;1;110 m²;Birdhaven
14000;2;2;2;90 m²;Parktown North
14000;3;2;2;18 m²;Greenside
14000;3;3;2;500 m²;Ridgeway
14000;3;2;2;140 m²;Killarney
14000;4;3;4;743 m²;Melville
14000;1;1;1;1 000 m²;Melrose Arch
14000;3;2;2;0;Glenvista
14000;1;1;1;63 m²;Melrose Arch
14000;3;2;2;0;Houghton Estate
14000;6;2;1;495 m²;Westdene
14000;2;2;2;0;Melrose
14000;1;1;1;43 m²;Melrose Arch
14000;1;1;1;0;Melrose Arch
14000;1;1;1;51 m²;Melrose Arch
14000;1;1;1;53 m²;Rosebank
14000;3;2;2;0;Glenvista
14000;3;2;2;0;Eltonhill
14000;2;2;2;0;Oaklands
14000;3;3;3;0;Auckland Park
14250;3;1;0;93 m²;Braamfontein
14250;4;2.5;2;2 415 m²;Rouxville
14250;4;2.5;2;0;Highlands North
14500;2;2.5;1;102 m²;Craighall Park
14250;2;2;1;121 m²;Birdhaven
14400;1;1;0;0;Rosebank
14400;1;1;1;73 m²;Rosebank
14400;1;1;2;0;Rosebank
14450;2;2;1;96 m²;Craighall Park
14500;4;2.5;2;1 107 m²;Greenside
14500;2;1;1;85 m²;Waverley
14500;2;2;2;0;Parkview
14500;3;2.5;2;1 400 m²;Highlands North
14500;1;1;0;180 m²;Houghton Estate
14500;2;2.5;1;102 m²;Craighall Park
14500;1;1;1;80 m²;Houghton Estate
14500;2;2;2;698 m²;Glenhazel
14500;2;2;0;83 m²;Rosebank
14500;2;1;0;85 m²;Parktown North
14500;2;1.5;2;109 m²;Parkwood
14500;2;2;2;100 m²;Westcliff
14500;2;1;1;70 m²;Waverley
14500;2;1;2;90 m²;Waverley
14500;3;3;2;0;Emmarentia
14500;3;2;3;496 m²;Kensington
14500;3;3;2;0;Emmarentia
14500;1;1;3;0;Houghton Estate
14500;7;2;1;512 m²;Norwood
14500;2;2;1;151 m²;Craighall Park
14500;2;1;1;0;Waverley
14500;2;1;2;0;Melville
14500;2;2;1;87 m²;Melrose North
14500;2;2;3;375 m²;Melville
14500;3;2;2;0;Parkview
14500;3;2;1;2 024 m²;Lyndhurst
14500;2;2;0;80 m²;Rosebank
14500;2;2;2;142 m²;Houghton Estate
14500;2;1;2;0;Melville
14500;2;1;0;0;Dunkeld West
14500;2;2;2;110 m²;Craighall
14500;3;2;1;135 m²;Birdhaven
14500;5;2;2;0;Greenside
14500;3;2;2;0;Percelia Estate
14500;2;2;2;98 m²;Craighall
14500;2;2;2;0;Craighall
14500;2;2;2;111 m²;Houghton Estate
14700;2;1;2;373 m²;Melville
14750;2;2;1;119 m²;Birdhaven
14750;3;2.5;2;156 m²;Birdhaven
14750;3;2;0;0;Killarney
14750;1;1;1;0;Rosebank
14900;1;1;1;62 m²;Rosebank
14900;3;2;4;0;Parkhurst
14950;4;2;2;806 m²;Sydenham
14950;3;2;2;0;Mulbarton
15000;3;2;2;106 m²;Oakdene
15000;0.5;1;1;72 m²;Melrose Arch
15000;3;2;0;500 m²;Westdene
15000;0.5;1;1;72 m²;Melrose Arch
15000;1;1;1;72 m²;Melrose Arch
15000;3;2;2;0;Montgomery Park
15000;2;2;2;76 m²;Rosebank
15000;3;2;2;150 m²;Rosebank
15000;3;2;2;0;Montgomery Park
15000;4;2;1;97 m²;Sandringham
15000;1;1;1;43 m²;Melrose Arch
15000;1;1;1;0;Melrose Arch
15000;4;4;2;300 m²;Westdene
15000;2;2;2;75 m²;Melrose North
15000;2;2.5;0;150 m²;Melrose North
15000;1;1;1;43 m²;Melrose Arch
15000;1;1;1;60 m²;Melrose Arch
15000;2;2;1;0;Rosebank
15000;3;2;2;0;Melrose
15000;3;2.5;2;0;Montgomery Park
15000;2;2;2;0;Parktown North
15000;0;0;0;0;Rosebank
15000;2;2;2;111 m²;Houghton Estate
15000;2;2;1;0;Parkview
15000;1;2;2;0;Regency
15000;2;2;3;192 m²;Braamfontein Werf
15000;3;2;4;724 m²;The Hill
15000;2;2;1;0;Killarney
15000;2;2;1;0;Dunkeld West
15000;1;1;1;0;Melrose Arch
15000;1;1;1;60 m²;Melrose Arch
15000;2;2;1;0;Killarney
15000;2;1;1;112 m²;Rosebank
15000;2;2;0;0;Melrose
15000;3;2;2;932 m²;Parkwood
15000;3;1.5;2;0;Craighall Park
15000;1;1;1;50 m²;Craighall Park
15000;2;2;2;107 m²;Oaklands
15000;1;1;1;0;Melrose Arch
15100;1;1;1;63 m²;Rosebank
15100;2;2;2;101 m²;Craighall
15200;0;0;0;0;Melville
15250;2;2;2;0;Melrose North
15400;3;2;2;189 m²;Parktown
15400;2;2;2;98 m²;Sandringham
15500;2;2;0;71 m²;Rosebank
15500;3;2;2;991 m²;Glenanda
15500;2;2;0;71 m²;Rosebank
15500;3;2;2;991 m²;Glenanda
15500;2;2;0;71 m²;Rosebank
15500;2;2;3;116 m²;Riviera
15500;3;2;2;160 m²;Auckland Park
15500;2;2;2;73 m²;Rosebank
15500;1;1;1;54 m²;Rosebank
15500;2;2.5;2;120 m²;Killarney
15500;2;2;1;120 m²;Rosebank
15500;3;2;2;0;Bassonia Rock
15500;2;2;2;75 m²;Rosebank
15500;2;2;1;76 m²;Riviera
15500;2;1;0;96 m²;Dunkeld West
15500;2;2;2;73 m²;Rosebank
15500;2;2;2;0;Melrose North
15500;4;2;1;0;Glenanda
15500;4;2.5;4;1 107 m²;Greenside
15500;1;1;1;60 m²;Rosebank
15500;2;2;1;76 m²;Riviera
15500;3;2;2;0;Waverley
15500;2;2;2;0;Rosebank
15500;2;2;2;0;Dunkeld
15500;1;1;1;43 m²;Melrose Arch
15500;2;2;1;112 m²;Melrose
15500;1;1;0;0;Rosebank
15500;2;2;3;0;Mondeor
15600;1;1;1;0;Rosebank
15600;1;1;1;60 m²;Rosebank
15600;1;1;1;79 m²;Rosebank
15750;2;2;2;130 m²;Birdhaven
15750;3;2;2;0;Westcliff
15750;2;2;2;90 m²;Melrose North
15750;1;1;1;69 m²;Melrose Arch
15800;2;2;1;0;Dunkeld
15900;2;2;2;130 m²;Birdhaven
15900;1;1;1;62 m²;Rosebank
15950;2;2;2;73 m²;Rosebank
15950;2;2;2;0;Melrose
16000;2;2;0;75 m²;Rosebank
15750;3;2;2;0;Westcliff
16000;2;2;0;74 m²;Rosebank
16000;2;2;0;74 m²;Rosebank
16000;2;2;0;74 m²;Rosebank
16000;2;2;0;74 m²;Rosebank
16000;2;2.5;0;74 m²;Rosebank
16000;2;2;0;75 m²;Rosebank
16000;1;1.5;2;76 m²;Rosebank
16000;1;1;1;55 m²;Dunkeld
16000;2;2;0;71 m²;Rosebank
16000;2;2;2;102 m²;Craighall Park
16000;2;2;3;130 m²;Houghton Estate
16000;3;3;2;800 m²;Parktown North
16000;2;2.5;0;107 m²;Rosebank
16000;1;1;1;44 m²;Melrose Arch
16000;3;3;2;116 m²;Craighall
16000;2;2;3;130 m²;Houghton Estate
16000;1;1;0;990 m²;Parkhurst
16000;3;2;1;495 m²;Fairwood
16000;1.5;1;0;0;Rosebank
16000;2;2;2;0;Rosebank
16000;1;1;1;60 m²;Melrose Arch
16000;4;2;2;993 m²;Emmarentia
16000;2;2;0;0;Melrose North
16000;3;2;2;329 m²;Bassonia Rock
16000;2;1;0;67 m²;Rosebank
16000;2;2;2;104 m²;Parkview
16000;3;2;2;240 m²;Killarney
16000;4;2.5;2;0;Bruma
16000;2;2;2;0;Melrose
16000;3;2;2;0;Melrose
16000;3;2;2;143 m²;Killarney
16000;2;2;2;0;Parkview
16000;3;2.5;2;246 m²;Killarney
16000;4;2;4;0;Emmarentia
16000;2;2;2;495 m²;Norwood
16000;3;2;2;170 m²;Parkview
16000;3;3;2;0;Houghton Estate
16000;2;2;1;100 m²;Houghton Estate
16000;2;2;2;104 m²;Parkview
16000;3;2;8;992 m²;Kensington
16000;3;2;4;0;Emmarentia
16000;4;2;2;0;Emmarentia
16000;3;2;2;119 m²;Westcliff
16000;2;3;2;0;Melrose North
16000;3;2;2;119 m²;Westcliff
16000;2;3;2;0;Melrose North
16000;3;2;2;129 m²;Rosebank
16000;2;2;2;140 m²;Houghton Estate
16000;1;1;1;57 m²;Melrose Arch
16000;2;2;2;75 m²;Rosebank
16000;2;2;1;0;Parktown
16000;1;1;1;0;Rosebank
16000;3;2;3;0;Emmarentia
16000;3;3;8;0;Sandringham
16000;3;2;2;775 m²;Parkview
16000;2;2;1;0;Killarney
16000;2;2;2;138 m²;Houghton Estate
16000;5;3.5;2;0;Bruma
16000;1;1;2;57 m²;Melrose
16000;3;2.5;2;212 m²;Riviera
16000;2;2;2;0;Rosebank
16000;2;2;2;87 m²;Rosebank
16000;2;2;2;103 m²;Dunkeld
16000;1;1;1;0;Rosebank
16000;5;3.5;2;0;Bruma
16000;3;2;2;0;Braamfontein Werf
16000;2;1;5;400 m²;Parktown North
16000;2;2;1;0;Rosebank
16500;2;2;2;0;Rosebank
16000;2;2;1;0;Craighall
16500;3;3.5;2;495 m²;Norwood
16500;2;2.5;1;180 m²;Oaklands
16500;1;1;1;65 m²;Rosebank
16500;3;2;4;495 m²;Norwood
16500;4;2;2;0;Melville
16500;2;2;2;141 m²;Killarney
16500;2;2;2;92 m²;Parktown North
16500;3;2;2;0;Craighall Park
16500;2;2;0;0;Rosebank
16500;1;1;1;64 m²;Melrose Arch
16500;2;2.5;0;89 m²;Parkwood
16500;1;1;0;0;Rosebank
16500;0;0;0;0;Craighall
16500;3;2;2;0;Parkview
16500;2;2.5;2;112 m²;Riviera
16500;2;2;2;0;Rosebank
16500;2;2;2;0;Rosebank
16500;2;2;2;0;Rosebank
16500;1;1;1;53 m²;Melrose Arch
16500;4;2;2;495 m²;Norwood
16500;2;2;1;110 m²;Rosebank
16500;4;2;2;495 m²;Norwood
16500;0;0;0;0;Rosebank
16500;2;2;0;0;Rosebank
16500;2;2;2;80 m²;Rosebank
16500;1;1;1;0;Melrose Arch
16500;2;2;0;117 m²;Houghton Estate
16500;1;1.5;1;65 m²;Melrose Arch
16500;4;2;2;0;Emmarentia
16500;2;2;2;0;Rosebank
16500;1;1;0;64 m²;Melrose Arch
16500;3;2;2;0;Melrose
16600;3;3;2;900 m²;Glenanda
16800;2;1;0;436 m²;Forest Town
16800;1;1;1;0;Dunkeld
16900;2;2;2;130 m²;Birdhaven
16900;2;2;2;0;Rosebank
17000;1;1.5;1;110 m²;Melrose Arch
17000;5;3;4;500 m²;Oakdene
17000;2;2;1;0;Dunkeld
17000;5;2.5;1;305 m²;Rouxville
17000;2;2;2;100 m²;Dunkeld West
17000;3;2;1;0;Parkview
17000;3;2;2;988 m²;Rouxville
17000;5;3;4;500 m²;Oakdene
17000;2;2;2;73 m²;Rosebank
17000;2;2;1;99 m²;Dunkeld West
17000;5;2;2;300 m²;Fairmount
17000;4;3;2;0;Melrose North
17000;2;1;4;879 m²;Glenvista
17000;2;2;0;98 m²;Rosebank
17000;1;2;2;150 m²;Melville
17000;2;2;0;0;Rosebank
17000;4;2;5;0;Lyndhurst
17000;1;1;1;61 m²;Melrose Arch
17000;1;1.5;1;64 m²;Melrose Arch
17000;2;2;2;90 m²;Rosebank
17000;3;2;1;128 m²;Melrose
17000;2;2;2;138 m²;Houghton Estate
17000;2;2;2;192 m²;Braamfontein Werf
17000;2;3;2;165 m²;Craighall Park
17000;2;2;2;192 m²;Braamfontein Werf
17000;2;3;2;165 m²;Craighall Park
17000;0;1;1;65 m²;Melrose Arch
17000;1;1;1;0;Houghton Estate
17000;1;2;2;110 m²;Melrose Arch
17000;0;0;0;0;Kensington
17000;4;1;6;0;Kensington
17000;1;1;1;0;Rosebank
17000;2;3;2;165 m²;Craighall Park
17000;1;1.5;1;55 m²;Melrose Arch
17000;4;2;4;0;Emmarentia
17450;3;2;2;119 m²;Parkview
17500;3;3;3;750 m²;Melrose
17500;2;2;0;150 m²;Oaklands
17500;1;1.5;0;0;Melrose Arch
17500;2;2;1;0;Upper Houghton
17500;0;1.5;0;1 239 m²;Parktown North
17500;2;2;2;150 m²;Oaklands
17500;2;2;1;100 m²;Upper Houghton
17500;2;2;1;0;Houghton Estate
17500;3;2;3;375 m²;Melville
17500;2;2;0;0;Houghton Estate
17500;2;2;3;2 974 m²;Mondeor
17500;2;2;2;0;Houghton Estate
17500;2;2;2;0;Houghton Estate
17500;1;1;2;5 190 m²;Melrose Arch
17500;2;2;0;0;Houghton Estate
17750;2;2;1;0;Dunkeld West
17800;4;3;12;1 487 m²;Montroux
17800;3;2;2;0;Waverley
17999;2;2;2;146 m²;Rosebank
17999;2;2.5;2;146 m²;Rosebank
17999;2;2;2;146 m²;Rosebank
18000;2;2;1;147 m²;Killarney
18000;2;3;3;160 m²;Rosebank
18000;2;2;0;90 m²;Rosebank
18000;2;2;1;109 m²;Parkwood
18000;3;2;2;500 m²;Parkhurst
18000;2;2;2;90 m²;Parktown North
18000;2;2;2;0;Rosebank
18000;3;2;2;622 m²;Norwood
18000;4;2.5;2;425 m²;Bruma
18000;3;3;3;187 m²;Eltonhill
18000;2;2;1;0;Parkwood
18000;3;2.5;2;174 m²;Craighall Park
18000;3;2;2;450 m²;Linksfield
18000;3;2;2;0;Oakdene
18000;2;2.5;2;0;Melrose North
18000;2;2;3;69 m²;Rosebank
18000;2;2.5;2;120 m²;Craighall Park
18000;3;2;0;0;Rosebank
18000;3;2;4;0;Parkhurst
18000;2;2;1;147 m²;Killarney
18000;1;1;1;0;Parkview
18000;2;2.5;2;80 m²;Rosebank
18000;3;2;3;215 m²;Norwood
18000;5;2;4;0;Emmarentia
18000;3;2;2;130 m²;Craighall Park
18000;1;1;1;0;Parkview
18000;3;2;2;0;Oakdene
18000;1;1;1;100 m²;Melrose Arch
18000;2;2.5;2;0;Houghton Estate
18000;2;2;0;0;Rosebank
18000;2;2;0;0;Rosebank
18000;1;1.5;0;94 m²;Melrose Arch
18000;3;2;0;120 m²;Craighall Park
18000;3;2;2;0;Houghton Estate
18000;3;3;2;0;Houghton Estate
18000;3;2;2;1 500 m²;Houghton Estate
18000;3;2;0;159 m²;Rosebank
18000;1;1;1;60 m²;Melrose Arch
18000;1;1;1;60 m²;Melrose Arch
18000;1;1;1;0;Melrose Arch
18000;2;3;0;0;Melrose North
18000;1;1;1;55 m²;Rosebank
18000;2;2;0;0;Rosebank
18000;1;1;1;60 m²;Melrose Arch
18000;1;1.5;2;0;Dunkeld
18000;1;1.5;2;0;Dunkeld
18000;3;2.5;2;174 m²;Craighall Park
18000;1;1;0;52 m²;Melrose Arch
18000;2;2;2;0;Parktown North
18000;3;2.5;2;174 m²;Craighall Park
18000;2;1;1;120 m²;Dunkeld
18000;2;2;0;97 m²;Craighall Park
18000;2;1;1;5 092 m²;Linksfield Ridge
18000;2;2;2;97 m²;Craighall
18000;3;2.5;2;176 m²;Oaklands
18000;1;1.5;1;95 m²;Melrose Arch
18000;1;1.5;1;95 m²;Melrose Arch
18000;2;1;2;100 m²;Melrose Estate
18000;2;2;2;97 m²;Melrose Arch
18000;2;2;2;0;Rosebank
18000;2;1;1;5 092 m²;Linksfield Ridge
18000;3;2.5;2;174 m²;Craighall Park
18000;2;2;2;0;Melrose
18000;4;2;2;1 672 m²;Emmarentia
18000;1;1;1;61 m²;Melrose Arch
18000;5;4;4;0;Kensington
18000;5;4;1;0;Cyrildene
18000;2;2;2;0;Rosebank
18250;2;2;3;150 m²;Melrose Estate
18000;2;2;2;97 m²;Craighall
18000;3;2.5;2;176 m²;Oaklands
18000;1;1.5;1;95 m²;Melrose Arch
18000;2;1;2;100 m²;Melrose Estate
18000;2;2;2;97 m²;Melrose Arch
18000;2;2;2;0;Rosebank
18000;2;1;1;5 092 m²;Linksfield Ridge
18000;3;2.5;2;174 m²;Craighall Park
18000;2;2;2;0;Melrose
18000;4;2;2;1 672 m²;Emmarentia
18000;1;1;1;61 m²;Melrose Arch
18000;5;4;4;0;Kensington
18000;5;4;1;0;Cyrildene
18000;2;2;2;0;Rosebank
18250;2;2;3;150 m²;Melrose Estate
18250;2;2;2;0;Birnam
18500;2;2;2;0;Rosebank
18500;1;1;0;0;Rosebank
18500;2;2.5;0;102 m²;Rosebank
18500;2;2;0;93 m²;Melrose Arch
18250;2;2;2;0;Birnam
18550;3;2;0;1 500 m²;Westcliff
18950;1;1;1;52 m²;Rosebank
18995;3;2;2;0;Melrose
18995;3;2;0;0;Melrose
19000;2;2.5;2;155 m²;Parkview
19000;2;2;1;89 m²;Parkview
19000;1;1;1;0;Melrose Arch
19000;3;2;2;495 m²;Parkhurst
19000;4;4;2;2 028 m²;Observatory
19000;3;2;5;496 m²;Parkhurst
19000;2;2;2;75 m²;Rosebank
19000;2;2;0;0;Rosebank
19000;4;3;4;0;Parkhurst
19000;6;5.5;7;1 010 m²;Greenside
19000;4;3;4;495 m²;Parkhurst
19000;3;2;0;1 003 m²;Parkwood
19000;5;3;2;1 000 m²;Waverley
19000;2;2.5;2;155 m²;Parkview
19000;3;2;2;495 m²;Parkhurst
19000;1;1;1;80 m²;Houghton Estate
19000;1;1;1;80 m²;Houghton Estate
19000;1;1;1;0;Melrose Arch
19000;4;4;2;2 028 m²;Observatory
19000;3;2;2;495 m²;Parkhurst
19000;4;4;2;2 028 m²;Observatory
19000;3;2;5;496 m²;Parkhurst
19000;2;2;2;75 m²;Rosebank
19000;2;2;0;0;Rosebank
19000;4;3;4;0;Parkhurst
19000;6;5.5;7;1 010 m²;Greenside
19000;4;3;4;495 m²;Parkhurst
19000;3;2;0;1 003 m²;Parkwood
19000;5;3;2;1 000 m²;Waverley
19000;2;2.5;2;155 m²;Parkview
